Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extra,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
12.0,90.0,1,0,True,6.0,54.0,1,False,1.0,2,1,Public,3.0,False,Male,64,False,True,False,False,False,True,False,True,False
14.0,82.0,1,1,False,8.0,65.0,1,True,1.0,0,1,Private,3.0,False,Male,65,True,False,False,False,False,True,False,False,True
23.0,81.0,0,1,True,4.0,54.0,1,True,1.0,0,1,Public,3.0,False,Male,66,True,False,False,False,False,True,False,True,False
23.0,74.0,1,2,True,8.0,88.0,0,True,0.0,1,2,Public,3.0,True,Male,66,False,True,False,False,False,True,True,False,False
23.0,81.0,1,0,False,4.0,84.0,1,True,2.0,1,1,Public,5.0,False,Male,68,False,True,False,False,False,True,False,False,True
43.0,86.0,2,1,True,7.0,97.0,1,True,2.0,1,2,Public,1.0,False,Female,78,False,True,False,False,False,True,False,False,True
23.0,77.0,1,2,True,6.0,69.0,0,True,1.0,1,1,Private,2.0,False,Female,67,False,True,False,False,True,False,False,False,True
27.0,89.0,1,2,True,6.0,89.0,1,True,3.0,1,1,Private,3.0,False,Male,74,False,True,False,False,False,True,False,False,True
26.0,94.0,1,2,False,5.0,79.0,2,True,1.0,0,2,Public,2.0,False,Male,74,False,False,True,False,False,True,False,False,True
24.0,66.0,1,0,False,9.0,82.0,0,True,1.0,1,1,Public,2.0,True,Female,62,False,True,False,False,False,True,False,True,False
18.0,78.0,2,1,True,5.0,77.0,1,False,2.0,1,1,Public,4.0,False,Male,66,False,True,False,True,False,False,False,True,False
25.0,76.0,1,1,True,5.0,89.0,2,True,3.0,1,2,Public,3.0,False,Female,69,False,True,False,True,False,False,False,True,False
15.0,87.0,1,2,True,10.0,52.0,1,True,2.0,0,2,Private,3.0,False,Male,68,True,False,False,False,False,True,False,False,True
19.0,70.0,1,0,False,7.0,54.0,2,True,0.0,1,1,Public,2.0,True,Male,89,False,True,False,False,True,False,False,False,True
17.0,86.0,2,0,False,5.0,55.0,0,False,2.0,2,1,Private,4.0,False,Male,66,True,False,False,False,False,True,False,True,False
20.0,95.0,0,1,True,7.0,64.0,0,False,2.0,1,2,Public,3.0,False,Female,68,False,True,False,False,False,True,False,True,False
34.0,77.0,1,0,True,7.0,80.0,0,True,0.0,1,1,Public,3.0,False,Male,69,False,True,False,False,False,True,False,False,True
9.0,96.0,1,1,True,4.0,82.0,2,False,0.0,0,1,Public,4.0,False,Male,67,True,False,False,False,False,True,False,False,True
24.0,100.0,2,2,True,6.0,86.0,0,True,2.0,1,1,Private,5.0,False,Male,75,False,True,False,False,False,True,False,False,True
10.0,64.0,1,2,False,7.0,64.0,2,True,0.0,1,1,Public,4.0,True,Female,60,False,True,False,False,True,False,False,False,True
17.0,69.0,2,1,True,9.0,83.0,1,True,2.0,1,2,Private,4.0,True,Female,66,True,False,False,False,True,False,False,False,True
27.0,98.0,0,2,True,7.0,56.0,0,True,1.0,2,1,Private,3.0,False,Female,73,True,False,False,False,False,True,False,False,True
20.0,98.0,1,0,False,7.0,50.0,0,True,1.0,1,2,Private,2.0,False,Female,68,False,True,False,False,False,True,False,True,False
14.0,64.0,1,1,True,6.0,85.0,1,True,0.0,1,1,Public,3.0,False,Male,62,False,True,False,False,False,True,False,True,False
16.0,61.0,1,1,False,9.0,86.0,0,True,2.0,0,2,Public,2.0,False,Male,62,False,True,False,False,False,True,False,False,True
24.0,66.0,2,0,True,8.0,81.0,2,True,1.0,1,1,Public,4.0,False,Male,65,False,True,False,True,False,False,False,True,False
16.0,100.0,2,0,True,8.0,63.0,2,True,2.0,0,1,Public,3.0,False,Male,69,False,True,False,False,True,False,True,False,False
21.0,67.0,1,1,False,7.0,96.0,0,True,3.0,0,1,Public,2.0,False,Female,64,False,True,False,True,False,False,False,True,False
20.0,80.0,1,2,False,5.0,94.0,1,True,0.0,0,0,Private,4.0,True,Female,67,False,False,True,False,True,False,False,False,True
16.0,94.0,2,2,True,9.0,76.0,1,True,0.0,0,2,Public,2.0,False,Male,70,False,True,False,False,False,True,False,True,False
33.0,61.0,1,1,False,7.0,99.0,2,True,2.0,1,2,Public,3.0,False,Female,70,True,False,False,False,False,True,False,True,False
24.0,84.0,2,0,False,7.0,65.0,0,True,3.0,1,2,Public,3.0,False,Female,69,False,True,False,False,False,True,False,False,True
8.0,71.0,2,0,False,8.0,75.0,1,True,0.0,1,2,Public,3.0,False,Male,61,False,True,False,False,False,True,False,False,True
21.0,94.0,1,1,False,7.0,96.0,0,True,0.0,1,1,Private,2.0,True,Male,69,False,False,True,False,True,False,False,True,False
16.0,71.0,2,1,True,5.0,73.0,1,True,1.0,1,1,Public,0.0,True,Male,63,False,True,False,False,False,True,False,True,False
25.0,87.0,1,0,True,7.0,74.0,0,True,0.0,1,2,Public,4.0,True,Male,67,False,True,False,False,False,True,False,True,False
15.0,87.0,0,1,False,4.0,54.0,1,True,1.0,1,1,Public,6.0,False,Male,65,False,True,False,False,True,False,False,True,False
19.0,69.0,1,1,True,7.0,61.0,2,True,3.0,2,2,Public,4.0,False,Male,66,False,True,False,False,True,False,False,True,False
23.0,61.0,0,1,False,9.0,58.0,1,True,4.0,1,1,Public,2.0,False,Male,63,False,True,False,False,False,True,False,True,False
25.0,76.0,1,2,True,4.0,78.0,1,True,2.0,1,1,Private,3.0,False,Female,68,False,True,False,False,True,False,True,False,False
13.0,72.0,2,2,False,7.0,66.0,1,True,0.0,0,2,Public,4.0,False,Male,65,False,False,True,False,False,True,False,True,False
18.0,92.0,0,1,True,8.0,54.0,1,True,1.0,1,1,Public,3.0,False,Male,67,False,True,False,False,False,True,False,False,True
17.0,92.0,0,0,True,8.0,75.0,1,True,2.0,1,2,Public,3.0,False,Female,68,False,False,True,False,False,True,False,True,False
16.0,78.0,1,2,False,6.0,83.0,1,True,0.0,0,0,Public,3.0,True,Male,64,True,False,False,False,False,True,False,True,False
31.0,84.0,1,1,False,5.0,87.0,2,True,0.0,1,1,Private,3.0,False,Male,71,True,False,False,False,True,False,False,False,True
22.0,84.0,1,1,True,6.0,92.0,0,True,0.0,1,1,Public,5.0,False,Female,69,False,True,False,False,False,True,False,True,False
12.0,93.0,1,1,True,9.0,74.0,0,True,1.0,1,1,Public,3.0,False,Male,67,False,False,True,False,True,False,False,True,False
26.0,77.0,0,1,False,4.0,70.0,0,True,2.0,2,0,Public,3.0,True,Female,65,True,False,False,False,True,False,False,True,False
33.0,71.0,0,1,False,5.0,84.0,1,True,1.0,1,1,Public,2.0,False,Male,68,False,True,False,False,False,True,False,False,True
26.0,71.0,2,1,True,6.0,51.0,0,False,1.0,2,1,Private,3.0,False,Male,67,False,False,True,False,True,False,False,False,True
11.0,81.0,1,1,True,6.0,82.0,2,True,3.0,1,2,Public,4.0,False,Male,67,False,True,False,False,False,True,False,True,False
17.0,78.0,1,2,True,7.0,70.0,1,False,2.0,0,2,Public,3.0,False,Male,66,False,True,False,False,False,True,False,False,True
28.0,78.0,2,1,False,9.0,73.0,2,True,2.0,1,1,Public,4.0,False,Female,70,True,False,False,False,True,False,False,True,False
16.0,64.0,2,0,True,5.0,65.0,1,True,3.0,1,2,Private,4.0,False,Female,65,False,False,True,False,True,False,False,False,True
23.0,89.0,0,0,True,7.0,56.0,0,True,4.0,1,0,Private,4.0,False,Female,69,False,False,True,False,False,True,False,False,True
25.0,69.0,1,1,True,7.0,70.0,0,False,1.0,2,2,Public,4.0,False,Female,65,False,True,False,True,False,False,False,False,True
14.0,68.0,2,1,False,6.0,65.0,1,True,1.0,2,1,Public,3.0,True,Male,63,True,False,False,False,False,True,False,True,False
20.0,77.0,1,1,False,5.0,98.0,0,True,2.0,0,2,Private,2.0,False,Female,67,False,False,True,True,False,False,False,True,False
1.0,69.0,2,1,True,6.0,97.0,1,True,1.0,0,1,Public,3.0,False,Female,61,False,True,False,False,False,True,False,False,True
14.0,83.0,1,0,True,6.0,82.0,1,True,0.0,1,1,Public,2.0,False,Female,65,False,True,False,False,False,True,False,False,True
18.0,75.0,0,2,True,8.0,95.0,1,True,1.0,0,0,Public,2.0,False,Female,66,True,False,False,False,False,True,False,True,False
13.0,78.0,1,2,True,8.0,88.0,2,True,0.0,2,0,Public,3.0,False,Male,66,True,False,False,False,False,True,False,True,False
30.0,81.0,1,0,True,5.0,67.0,1,True,1.0,2,2,Public,1.0,False,Male,69,False,True,False,False,False,True,True,False,False
11.0,68.0,1,1,False,6.0,80.0,1,True,2.0,1,1,Public,3.0,False,Female,63,True,False,False,False,True,False,False,False,True
17.0,66.0,0,2,False,6.0,61.0,1,True,1.0,2,1,Public,6.0,False,Male,65,False,False,True,False,False,True,False,False,True
21.0,95.0,0,0,False,10.0,84.0,0,True,0.0,2,1,Public,4.0,True,Male,67,False,True,False,False,False,True,False,True,False
29.0,77.0,2,2,True,7.0,52.0,1,True,2.0,2,1,Public,3.0,True,Female,69,False,True,False,False,False,True,True,False,False
11.0,76.0,0,1,True,5.0,92.0,1,True,4.0,1,0,Public,2.0,False,Male,65,False,False,True,False,False,True,True,False,False
27.0,61.0,1,1,False,6.0,79.0,1,True,1.0,0,1,Public,3.0,False,Male,65,False,True,False,False,True,False,False,False,True
20.0,80.0,2,0,True,6.0,53.0,1,True,0.0,0,1,Public,2.0,False,Male,65,True,False,False,False,True,False,False,True,False
14.0,82.0,1,2,True,8.0,94.0,0,True,2.0,0,2,Public,5.0,False,Female,67,True,False,False,True,False,False,True,False,False
23.0,82.0,0,1,True,8.0,94.0,1,True,1.0,1,1,Public,2.0,True,Male,66,False,True,False,False,False,True,True,False,False
21.0,88.0,1,2,False,7.0,93.0,1,True,4.0,0,1,Public,3.0,False,Female,72,False,True,False,False,False,True,False,False,True
16.0,67.0,1,2,False,7.0,89.0,2,True,3.0,0,1,Public,3.0,False,Male,66,True,False,False,False,False,True,False,False,True
20.0,70.0,1,1,True,7.0,84.0,0,False,2.0,1,2,Private,4.0,False,Male,65,True,False,False,True,False,False,False,True,False
18.0,92.0,2,1,True,7.0,70.0,1,True,1.0,0,1,Public,3.0,False,Male,69,False,True,False,False,True,False,False,True,False
21.0,98.0,1,0,False,4.0,57.0,1,True,2.0,2,0,Public,2.0,False,Female,68,False,True,False,False,False,True,False,True,False
24.0,65.0,1,0,False,7.0,64.0,0,True,1.0,2,1,Public,1.0,False,Male,64,False,False,True,False,False,True,False,True,False
30.0,80.0,0,2,False,6.0,67.0,1,True,3.0,1,1,Public,4.0,False,Female,69,True,False,False,False,True,False,True,False,False
13.0,69.0,1,0,True,5.0,68.0,0,True,0.0,2,1,Public,1.0,True,Female,59,False,True,False,False,True,False,False,False,True
33.0,62.0,2,1,True,10.0,78.0,1,True,0.0,1,1,Private,3.0,False,Female,68,False,True,False,False,True,False,False,False,True
8.0,73.0,1,1,False,7.0,60.0,1,False,0.0,2,1,Private,3.0,False,Female,60,False,True,False,False,False,True,False,True,False
19.0,66.0,1,2,False,7.0,59.0,1,True,1.0,2,1,Public,3.0,False,Male,62,False,True,False,True,False,False,True,False,False
24.0,88.0,0,1,True,6.0,86.0,0,True,0.0,0,0,Public,3.0,False,Male,67,True,False,False,False,False,True,True,False,False
22.0,81.0,0,2,True,8.0,50.0,2,True,4.0,1,1,Private,5.0,False,Female,68,False,True,False,True,False,False,False,False,True
16.0,66.0,1,2,True,5.0,57.0,2,True,3.0,1,1,Public,3.0,False,Female,64,False,True,False,False,True,False,False,False,True
19.0,60.0,1,2,True,7.0,72.0,2,True,3.0,0,2,Public,3.0,False,Female,65,False,True,False,False,True,False,False,False,True
17.0,92.0,0,0,True,6.0,57.0,1,True,2.0,1,1,Private,2.0,True,Female,65,False,True,False,False,True,False,False,False,True
16.0,67.0,2,1,False,8.0,98.0,1,True,0.0,0,0,Public,3.0,False,Female,63,False,True,False,False,False,True,False,True,False
25.0,84.0,1,0,True,6.0,84.0,0,True,2.0,1,2,Public,3.0,False,Male,70,False,True,False,False,False,True,False,False,True
22.0,73.0,0,1,True,9.0,72.0,0,True,3.0,1,1,Public,3.0,False,Female,66,False,True,False,False,False,True,False,False,True
16.0,83.0,1,2,True,7.0,56.0,0,True,4.0,2,1,Public,3.0,False,Female,68,False,True,False,False,False,True,False,False,True
25.0,73.0,0,0,False,8.0,69.0,1,True,3.0,1,1,Private,3.0,False,Female,66,False,True,False,False,False,True,False,False,True
22.0,63.0,0,0,False,8.0,83.0,1,True,3.0,1,1,Private,1.0,False,Male,63,True,False,False,False,False,True,True,False,False
25.0,69.0,2,1,True,9.0,98.0,1,True,1.0,0,1,Public,3.0,True,Female,66,True,False,False,False,True,False,True,False,False
24.0,68.0,1,1,True,6.0,74.0,1,True,1.0,1,1,Public,3.0,False,Female,65,False,True,False,False,False,True,False,True,False
15.0,77.0,1,1,True,8.0,85.0,2,True,1.0,0,1,Public,2.0,False,Male,66,False,False,True,False,True,False,False,False,True
17.0,86.0,2,0,True,4.0,60.0,2,True,2.0,2,0,Private,3.0,True,Female,67,True,False,False,False,True,False,False,False,True
24.0,71.0,1,1,True,7.0,81.0,1,True,0.0,0,1,Private,3.0,False,Male,66,False,True,False,False,False,True,False,False,True
24.0,60.0,0,1,False,6.0,62.0,2,True,4.0,0,2,Public,3.0,False,Female,63,False,True,False,False,False,True,True,False,False
20.0,81.0,1,1,True,5.0,60.0,0,True,3.0,1,1,Public,4.0,True,Male,66,False,True,False,False,False,True,False,False,True
21.0,84.0,1,1,False,6.0,75.0,0,False,1.0,2,1,Public,3.0,False,Male,67,True,False,False,False,True,False,False,False,True
28.0,99.0,1,1,True,6.0,61.0,1,False,1.0,0,1,Public,3.0,False,Male,71,False,True,False,False,False,True,False,False,True
16.0,84.0,1,2,True,7.0,86.0,1,True,1.0,0,1,Private,2.0,False,Female,67,False,True,False,False,False,True,False,True,False
23.0,79.0,1,2,True,6.0,97.0,1,True,1.0,2,0,Public,4.0,False,Male,69,False,True,False,False,True,False,False,True,False
19.0,83.0,1,1,True,7.0,70.0,1,True,2.0,0,1,Public,4.0,True,Female,67,False,False,True,False,False,True,True,False,False
19.0,97.0,2,1,True,6.0,66.0,2,True,2.0,1,1,Private,2.0,False,Female,72,True,False,False,False,True,False,False,False,True
27.0,93.0,2,0,False,6.0,59.0,2,True,2.0,0,1,Private,4.0,False,Female,70,False,True,False,False,False,True,True,False,False
25.0,73.0,1,2,True,7.0,70.0,0,True,0.0,0,1,Private,4.0,False,Male,67,False,False,True,False,True,False,False,True,False
25.0,69.0,0,2,True,7.0,78.0,1,True,0.0,0,2,Public,3.0,False,Female,64,False,True,False,True,False,False,True,False,False
28.0,71.0,1,1,False,8.0,69.0,2,True,1.0,1,2,Private,1.0,False,Female,67,True,False,False,False,True,False,False,True,False
20.0,80.0,0,2,False,8.0,81.0,1,True,3.0,1,1,Private,4.0,False,Male,69,False,False,True,False,False,True,True,False,False
24.0,90.0,0,0,False,7.0,83.0,1,True,0.0,0,1,Private,3.0,False,Male,68,True,False,False,False,False,True,False,False,True
18.0,80.0,1,1,False,8.0,55.0,0,True,2.0,0,0,Public,3.0,False,Male,63,False,True,False,False,True,False,False,True,False
22.0,63.0,1,2,True,7.0,85.0,1,True,4.0,2,2,Public,3.0,False,Female,68,True,False,False,False,False,True,True,False,False
19.0,89.0,2,1,True,7.0,95.0,1,True,0.0,1,1,Public,3.0,False,Male,70,False,True,False,False,False,True,False,False,True
21.0,92.0,1,0,True,8.0,51.0,0,True,0.0,1,1,Public,2.0,False,Male,66,True,False,False,False,True,False,False,True,False
24.0,72.0,2,2,False,6.0,78.0,2,True,0.0,0,2,Public,6.0,False,Female,68,False,True,False,False,False,True,True,False,False
15.0,87.0,2,0,True,4.0,80.0,2,True,0.0,0,1,Private,3.0,False,Male,67,True,False,False,False,False,True,False,False,True
33.0,77.0,0,2,True,5.0,85.0,1,True,0.0,0,1,Private,5.0,False,Female,69,False,True,False,True,False,False,False,True,False
14.0,96.0,1,0,True,9.0,69.0,2,True,0.0,1,1,Private,3.0,True,Female,66,True,False,False,False,False,True,True,False,False
13.0,94.0,1,1,True,7.0,91.0,0,True,3.0,0,1,Public,3.0,False,Male,68,False,True,False,False,False,True,False,True,False
27.0,81.0,1,1,True,7.0,77.0,1,True,2.0,1,0,Public,2.0,True,Female,69,False,False,True,False,True,False,False,True,False
25.0,88.0,1,1,True,7.0,70.0,0,True,1.0,1,1,Private,3.0,False,Male,70,False,False,True,False,True,False,False,False,True
24.0,95.0,1,2,True,8.0,86.0,2,True,1.0,1,2,Private,3.0,False,Male,74,True,False,False,False,False,True,False,True,False
24.0,80.0,1,2,True,7.0,96.0,2,True,0.0,0,2,Public,0.0,False,Female,70,True,False,False,False,True,False,False,False,True
20.0,73.0,1,1,True,7.0,91.0,0,True,1.0,1,2,Public,2.0,False,Male,66,False,False,True,False,True,False,False,True,False
15.0,90.0,2,1,True,8.0,97.0,1,True,1.0,0,2,Private,3.0,False,Female,69,True,False,False,False,False,True,True,False,False
20.0,69.0,1,2,False,6.0,63.0,0,True,0.0,0,1,Public,3.0,False,Male,64,False,False,True,False,False,True,True,False,False
16.0,76.0,0,2,True,8.0,56.0,1,False,1.0,0,1,Public,1.0,False,Male,62,False,True,False,False,False,True,False,False,True
26.0,95.0,0,2,False,7.0,77.0,1,True,0.0,1,1,Public,3.0,False,Female,70,False,True,False,False,True,False,False,True,False
19.0,89.0,2,1,True,7.0,52.0,1,True,2.0,1,1,Public,4.0,False,Male,68,False,True,False,False,True,False,True,False,False
15.0,76.0,1,1,True,6.0,84.0,0,True,0.0,1,2,Public,3.0,False,Female,65,True,False,False,False,False,True,False,True,False
18.0,69.0,2,2,False,7.0,62.0,0,True,3.0,1,1,Public,3.0,False,Male,65,False,True,False,False,True,False,False,False,True
22.0,74.0,2,2,True,6.0,73.0,0,True,3.0,2,2,Public,4.0,False,Female,71,False,False,True,False,True,False,False,False,True
17.0,71.0,2,1,True,9.0,83.0,0,True,2.0,1,1,Public,5.0,False,Male,66,False,True,False,False,False,True,False,True,False
15.0,67.0,1,1,False,4.0,74.0,1,True,0.0,0,1,Public,3.0,False,Male,61,True,False,False,False,True,False,True,False,False
21.0,90.0,0,1,True,8.0,62.0,0,True,2.0,1,2,Public,5.0,True,Male,67,False,True,False,False,False,True,True,False,False
21.0,70.0,0,2,True,4.0,94.0,1,True,0.0,0,2,Private,2.0,False,Male,65,True,False,False,True,False,False,False,True,False
17.0,78.0,1,2,False,8.0,88.0,1,True,0.0,0,1,Public,3.0,False,Female,65,False,True,False,False,False,True,True,False,False
17.0,75.0,1,2,True,6.0,80.0,1,False,1.0,0,1,Private,5.0,False,Male,65,False,True,False,False,True,False,False,False,True
21.0,99.0,1,1,False,8.0,85.0,2,True,4.0,1,1,Public,4.0,False,Male,73,False,True,False,False,True,False,False,False,True
11.0,76.0,1,1,True,7.0,71.0,1,False,1.0,1,0,Public,2.0,False,Male,62,True,False,False,False,False,True,False,True,False
12.0,63.0,1,2,True,5.0,69.0,0,True,0.0,1,2,Public,2.0,False,Female,60,True,False,False,False,True,False,True,False,False
16.0,64.0,0,1,True,9.0,58.0,0,True,1.0,1,1,Public,3.0,False,Female,61,True,False,False,False,True,False,False,False,True
19.0,84.0,0,1,True,8.0,90.0,2,True,2.0,0,1,Private,3.0,False,Male,67,False,False,True,True,False,False,False,True,False
22.0,84.0,2,1,False,8.0,69.0,1,False,3.0,1,2,Private,4.0,False,Male,70,True,False,False,False,False,True,False,True,False
29.0,77.0,0,2,False,6.0,85.0,1,True,1.0,1,1,Public,1.0,False,Male,69,True,False,False,False,False,True,False,False,True
25.0,77.0,1,0,True,8.0,65.0,2,False,0.0,1,1,Public,5.0,False,Female,66,True,False,False,True,False,False,False,False,True
19.0,62.0,1,1,False,5.0,90.0,0,True,2.0,0,2,Public,3.0,False,Male,64,True,False,False,False,True,False,False,False,True
20.0,81.0,2,1,True,4.0,55.0,1,True,1.0,2,1,Private,2.0,False,Male,68,False,False,True,False,True,False,False,False,True
14.0,80.0,2,1,True,5.0,81.0,1,True,1.0,0,1,Public,4.0,False,Female,67,False,False,True,True,False,False,False,False,True
20.0,66.0,1,1,False,6.0,90.0,2,True,0.0,1,1,Public,1.0,False,Female,64,True,False,False,False,False,True,False,True,False
18.0,64.0,1,1,True,6.0,83.0,2,True,2.0,0,1,Public,2.0,False,Male,65,True,False,False,False,False,True,False,False,True
22.0,65.0,0,2,True,6.0,85.0,1,True,2.0,2,1,Public,3.0,True,Female,66,False,False,True,False,False,True,False,False,True
15.0,64.0,1,1,True,6.0,76.0,2,True,2.0,1,1,Private,4.0,True,Female,63,False,True,False,False,False,True,False,False,True
23.0,84.0,2,1,True,6.0,78.0,0,True,2.0,0,0,Public,2.0,False,Female,68,False,True,False,False,True,False,True,False,False
29.0,68.0,1,2,True,4.0,53.0,1,True,1.0,1,1,Private,4.0,False,Male,66,False,True,False,True,False,False,True,False,False
19.0,70.0,1,1,False,7.0,63.0,0,False,3.0,0,0,Public,5.0,False,Male,63,False,True,False,False,False,True,False,True,False
22.0,67.0,0,1,False,7.0,86.0,0,True,1.0,0,1,Public,3.0,False,Female,63,False,True,False,False,True,False,False,False,True
24.0,98.0,2,1,True,6.0,97.0,1,True,1.0,1,1,Public,4.0,False,Male,74,True,False,False,True,False,False,False,False,True
18.0,94.0,1,2,True,9.0,77.0,0,True,1.0,1,2,Public,2.0,False,Male,70,True,False,False,False,True,False,False,False,True
21.0,69.0,2,2,True,7.0,86.0,1,True,2.0,0,1,Private,3.0,False,Male,68,False,True,False,False,False,True,False,True,False
20.0,73.0,1,1,True,7.0,84.0,1,True,0.0,1,1,Public,4.0,False,Female,66,False,False,True,False,True,False,False,True,False
21.0,68.0,1,0,False,8.0,100.0,0,True,0.0,1,1,Public,4.0,False,Male,63,False,True,False,True,False,False,False,False,True
15.0,80.0,0,2,False,5.0,90.0,1,True,4.0,0,1,Public,3.0,False,Female,67,True,False,False,True,False,False,False,False,True
